pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
;;SECCIÓN I;;;;;;
;;ANIMALES VIVOS Y PRODUCTOS DEL REINO ANIMAL;;;;;;
;;Notas.;;;;;;
;;1. En esta Sección, cualquier referencia a un género o a una especie determinada de un animal se aplica también, salvo disposición en contrario, a los animales;;;;;;
;;jóvenes de ese género o de esa especie.;;;;;;
;;2. Salvo disposición en contrario, cualquier referencia en la Nomenclatura a productos secos o desecados alcanza también a los productos deshidratados,;;;;;;
;;evaporados o liofilizados.;;;;;;
;;Nota Complementaria.;;;;;;
;;1. En las subpartidas correspondientes a los Capítulos 1 y 3, las expresiones Reproductores de raza pura, para reproducción o cría industrial, para lidia y para;;;;;;
;;carrera, comprenden los animales considerados como tales por la autoridad nacional competente.;;;;;;
;;CAPÍTULO 1;;;;;;
;;ANIMALES VIVOS;;;;;;
;;Nota.;;;;;;
;;1. Este Capítulo comprende todos los animales vivos, excepto:;;;;;;
;;"a) los peces, los crustáceos, moluscos y demás invertebrados acuáticos, de las partidas 03.01, 03.06, 03.07 o 03.08;";;;;;;
;;"b) los cultivos de microorganismos y demás productos de la partida 30.02;";;;;;;
;;c) los animales de la partida 95.08.;;;;;;
;;Notas Complementarias:;;;;;;
;;1. En la subpartida 0102.2 la expresión “bovinos domésticos” comprende los animales de las especies “Bos primigenius Taurus (Bos Taurus)” y “Bos primigenius;;;;;;
;;Indicus (Bos Indicus)”.;;;;;;
;;2. En las subpartidas 0105.94.00.10 y 0105.99.00.10, la expresión “especímenes de interés genético”, comprende los animales considerados como tales por la;;;;;;
;;autoridad nacional con competencia en materia de agricultura.;;;;;;
;15.18;"GRASAS Y ACEITES, ANIMALES, VEGETALES O DE ORIGEN MICROBIANO, Y SUS FRACCIONES, COCIDOS, OXIDADOS, DESHIDRATADOS, SULFURADOS, SOPLADOS, POLIMERIZADOS POR CALOR EN VACÍO O ATMÓSFERA INERTE («ESTANDOLIZADOS»), O MODIFICADOS QUÍMICAMENTE DE OTRA FORMA, EXCEPTO LOS DE LA PARTIDA 15.16; MEZCLAS O PREPARACIONES NO ALIMENTICIAS DE GRASAS O DE ACEITES, ANIMALES, VEGETALES O DE ORIGEN MICROBIANO, O DE FRACCIONES DE DIFERENTES GRASAS O ACEITES, DE ESTE CAPÍTULO, NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE.";;;;;;
;1518.00;GRASAS Y ACEITES, ANIMALES, VEGETALES O DE ORIGEN;;;;;;
;;MICROBIANO, Y SUS FRACCIONES, COCIDOS, OXIDADOS,;;;;;;
;;DESHIDRATADOS, SULFURADOS, SOPLADOS, POLIMERIZADOS POR;;;;;;
;;CALOR EN VACÍO O ATMÓSFERA INERTE («ESTANDOLIZADOS»), O;;;;;;
;;MODIFICADOS QUÍMICAMENTE DEOTRAFORMA, EXCEPTOLOSDELA;;;;;;
;;"PARTIDA 15.16; MEZCLAS O PREPARACIONES NO ALIMENTICIAS DE";;;;;;
;;GRASAS O DE ACEITES, ANIMALES, VEGETALES O DE ORIGEN;;;;;;
;;MICROBIANO, ODEFRACCIONES DEDIFERENTES GRASASO ACEITES,;;;;;;
;;DE ESTE CAPÍTULO, NO EXPRESADAS NI COMPRENDIDAS EN OTRA;;;;;;
;;PARTE.;;;;;;
;1518.00.10.00;Aceite vegetal epoxidado;10;;5,8;;;kg
;1518.00.90;- Los demás:;;;;;;
;1518.00.90.10;Los demás: - Linoxina;10;;8;;;kg
;1518.00.90.90;Los demás: - Los demás;10;;5,8;;;kg
;15.20;"GLICEROL EN BRUTO; AGUAS Y LEJÍAS GLICERINOSAS.";;;;;;
;1520.00;"GLICEROL EN BRUTO; AGUAS Y LEJÍAS GLICERINOSAS.";;;;;;
;1520.00.10.00;Glicerol en bruto;8;;2E;;;kg
;1520.00.20.00;Aguas y lejías glicerinosas;10;;10;;;kg
;15.21;CERAS VEGETALES (EXCEPTO LOS TRIGLICÉRIDOS), CERA DE ABEJAS O DE OTROS INSECTOS Y ESPERMA DE BALLENA O DE OTROS CETÁCEOS (ESPERMACETI), INCLUSO REFINADAS O COLOREADAS.;;;;;;
;;O DE OTROS INSECTOS Y ESPERMA DE BALLENA O DE OTROS;;;;;;
;;CETÁCEOS (ESPERMACETI), INCLUSO REFINADAS O COLOREADAS.;;;;;;
;1521.10.00.00;Ceras vegetales;10;;2E;;;kg
;1521.90;- Las demás:;;;;;;
;1521.90.1;- - Cera de abeja:;;;;;;
;1521.90.11.00;Las demás: - Cera de abeja: - En bruto;10;;10;;;kg
;1521.90.19.00;Las demás: - Cera de abeja: - Las demás;10;;10;;;kg
;1521.90.90.00;Las demás: - Las demás;10;;10;;;kg
;15.22;"DEGRÁS; RESIDUOS PROCEDENTES DEL TRATAMIENTO DE GRASAS O CERAS, ANIMALES O VEGETALES. 10 5 kg SECCIÓN IV PRODUCTOS DE LAS INDUSTRIAS ALIMENTARIAS; BEBIDAS, LÍQUIDOS ALCOHÓLICOS Y VINAGRE; TABACO Y SUCEDÁNEOS DEL TABACO ELABORADOS; PRODUCTOS, INCLUSO CON NICOTINA, DESTINADOS PARA LA INHALACIÓN SIN COMBUSTIÓN; OTROS PRODUCTOS QUE CONTENGAN NICOTINA DESTINADOS PARA LA ABSORCIÓN DE NICOTINA EN EL CUERPO HUMANO Nota.";;;;;;
;1522.00.00.00;"DEGRÁS; RESIDUOS PROCEDENTES DEL TRATAMIENTO DE GRASAS O";O;;;;;
;;CERAS, ANIMALES O VEGETALES. 10 5 kg;;;;;;
;;SECCIÓN IV;;;;;;
;;"PRODUCTOS DE LAS INDUSTRIAS ALIMENTARIAS; BEBIDAS, LÍQUIDOS ALCOHÓLICOS Y VINAGRE; TABACO Y SUCEDÁNEOS DEL TABACO";;;;;;
;;"ELABORADOS; PRODUCTOS, INCLUSO CON NICOTINA, DESTINADOS PARA LA INHALACIÓN SIN COMBUSTIÓN; OTROS PRODUCTOS QUE";;;;;;
;;CONTENGAN NICOTINA DESTINADOS PARA LA ABSORCIÓN DE NICOTINA EN EL CUERPO HUMANO;;;;;;
;;Nota.;;;;;;
;;1. En esta Sección, el término «pellets» designa los productos en forma de cilindro, bolita, etc., aglomerados por simple presión o con adición de un;;;;;;
;;aglutinante en proporción inferior o igual al 3 % en peso.;;;;;;
;;CAPÍTULO 16;;;;;;
;;PREPARACIONES DE CARNE, PESCADO, CRUSTÁCEOS, MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS, O DE INSECTOS;;;;;;
;;Notas.;;;;;;
;;1. Este Capítulo no comprende la carne, despojos, pescado, crustáceos, moluscos y demás invertebrados acuáticos, así como los insectos, preparados o;;;;;;
;;conservados por los procedimientos citados en los Capítulos 2 y 3, en la Nota 6 del Capítulo 4 o en la partida 05.04;;;;;;
;;2. Las preparaciones alimenticias se clasifican en este Capítulo siempre que contengan una proporción superior al 20 % en peso de embutidos, carne,;;;;;;
;;despojos, sangre, insectos, pescado o de crustáceos, moluscos o demás invertebrados acuáticos, o de una combinación de estos productos. Cuando estas;;;;;;
;;preparaciones contengan dos o más productos de los mencionados, se clasifican en la partida del Capítulo 16 que corresponda al componente que;;;;;;
;;predomine en peso. Estas disposiciones no se aplican a los productos rellenos de la partida 19.02 ni a las preparaciones de las partidas 21.03 o 21.04.;;;;;;
;;Notas de subpartida.;;;;;;
;;1. En la subpartida 1602.10, se entiende por preparaciones homogeneizadas, las preparaciones de carne, despojos, sangre o de insectos, finamente;;;;;;
;;homogeneizadas, acondicionadas para la venta al por menor como alimento para lactantes o niños de corta edad o para uso dietético en recipientes con;;;;;;
;;un contenido de peso neto inferior o igual a 250 g. Para la aplicación de esta definición se hará abstracción, en su caso, de los diversos ingredientes;;;;;;
;;añadidos a la preparación en pequeña cantidad para sazonar, conservar u otros fines. Estas preparaciones pueden contener pequeñas cantidades de;;;;;;
;;fragmentos visibles de carne, despojos o de insectos. La subpartida 1602.10 tendrá prioridad sobre las demás subpartidas de la partida 16.02.;;;;;;
;;2. Los pescados, crustáceos, moluscos y demás invertebrados acuáticos citados en las subpartidas de las partidas 16.04 y 16.05 solo con los nombres;;;;;;
;;vulgares corresponden a las mismas especies mencionadas en el Capítulo 3 con el mismo nombre.;;;;;;
;;"O DE INSECTOS; PREPARACIONES ALIMENTICIAS A BASE DE ESTOS";;;;;;
;;PRODUCTOS. 16 20E 5,6,9,12 kg;;;;;;
;16.01;"EMBUTIDOS Y PRODUCTOS SIMILARES DE CARNE, DESPOJOS, SANGR O DE INSECTOS; PREPARACIONES ALIMENTICIAS A BASE DE ESTOS PRODUCTOS. 16 20E 5,6,9,12 kg";;;;;;
;16.02;LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS, SANGRE O DE INSECTOS.;;;;;;
;;SANGRE O DE INSECTOS.;;;;;;
;1602.10.00.00;Preparaciones homogeneizadas;16;20E;5,6,12;;;kg
;1602.20.00.00;De hígado de cualquier animal;16;20E;5,6,12;;;kg
;;1602.3 - De aves de la partida 01.05:;;;;;;
;1602.31.00.00;De pavo (gallipavo);16;20E;5,6,12;;;kg
;1602.32;- - De aves de la especie Gallus domesticus:;;;;;;
;1602.32.10.00;De aves de la especie Gallus domesticus : - Con un contenido de carne o de despojos superior o igual a 57 % en;en;;;;;
;;peso, sin cocer 16 20E 5,6,12 kg;;;;;;
;1602.32.20.00;De aves de la especie Gallus domesticus : - Con un contenido de carne o de despojos superior o igual a 57 % en;en;;;;;
;;peso, cocidas 16 20E 5,6,12 kg;;;;;;
;1602.32.30.00;De aves de la especie Gallus domesticus : - Con un contenido de carne o de despojos superior o igual a 25 % pero;;;;;;
;;inferior a 57 %, en peso 16 20E 5,6,12 kg;;;;;;
;1602.32.90.00;De aves de la especie Gallus domesticus : - Las demás;16;20E;5,6,12;;;kg
;1602.39.00.00;Las demás;16;20E;5,6,12;;;kg
;;1602.4 - De la especie porcina:;;;;;;
;1602.41.00.00;Jamones y trozos de jamón;16;20E;5,6,12;;;kg
;1602.42.00.00;Paletas y trozos de paleta;16;20E;5,6,12;;;kg
;1602.49.00.00;Las demás, incluidas las mezclas;16;20E;5,6,12;;;kg
;1602.50.00.00;De la especie bovina;16;20E;5,6,12;;;kg
;1602.90.00.00;Las demás, incluidas las preparaciones de sangre de cualquier animal;16;20E;5,6,12;;;kg
;16.03;EXTRACTOS Y JUGOS DE CARNE, PESCADO O DE CRUSTÁCEOS MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS. 16 5,12 kg;;;;;;
;1603.00.00.00;EXTRACTOS Y JUGOS DE CARNE, PESCADO O DE CRUSTÁCEOS,;;;;;;
;;MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS. 16 5,12 kg;;;;;;
;16.04;"PREPARACIONES Y CONSERVAS DE PESCADO; CAVIAR Y SUS SUCEDÁNEOS PREPARADOS CON HUEVAS DE PESCADO.";;;;;;
;;SUCEDÁNEOS PREPARADOS CON HUEVAS DE PESCADO.;;;;;;
;;1604.1 - Pescado entero o en trozos, excepto el pescado picado:;;;;;;
;1604.11.00.00;Salmones;16;;5,12;;;kg
;1604.12.00.00;Arenques;16;;5,12;;;kg
;1604.13;- - Sardinas, sardinelas y espadines:;;;;;;
;1604.13.10.00;Sardinas, sardinelas y espadines: - Sardinas;16;20E;5,12;;;kg
;1604.13.90.00;Sardinas, sardinelas y espadines: - Los demás;16;20E;5,12;;;kg
;1604.14;- - Atunes, listados y bonitos (Sarda spp.):;;;;;;
;1604.14.10;- - - Atunes:;;;;;;
;1604.14.10.10;Atunes, listados y bonitos (Sarda spp. ): - Atunes: - Acondicionados para la venta al pormenor en latas o envases;;;;;;
;;similares 16 20E 5,12 kg;;;;;;
;1604.14.10.90;Atunes, listados y bonitos (Sarda spp. ): - Atunes: - Las demás;16;20E;5,12;;;kg
;1604.14.20.00;Atunes, listados y bonitos (Sarda spp. ): - Listados;16;;5,12;;;kg
;1604.14.30.00;Atunes, listados y bonitos (Sarda spp. ): - Bonitos;16;;5,12;;;kg
;1604.15.00.00;Caballas;16;;5,12;;;kg
;1604.16.00.00;Anchoas;16;20E;5,12;;;kg
;1604.17.00.00;Anguilas;16;;5,12;;;kg
;1604.18.00.00;Aletas de tiburón;16;;5,12;;;kg
;1604.19.00.00;Los demás;16;;5,12;;;kg
;1604.20;- Las demás preparaciones y conservas de pescado:;;;;;;
;1604.20.10.00;Las demás preparaciones y conservas de pescado: - De atún;16;20E;5,12;;;kg
;1604.20.20.00;Las demás preparaciones y conservas de pescado: - De listados;16;;5,12;;;kg
;1604.20.30.00;Las demás preparaciones y conservas de pescado: - De sardinas, de sardinelas o de espadines;16;20E;5,12;;;kg
;1604.20.90.00;Las demás preparaciones y conservas de pescado: - Las demás;16;;5,12;;;kg
;;1604.3 - Caviar y sus sucedáneos:;;;;;;
;1604.31.00.00;Las demás preparaciones y conservas de pescado: - Caviar;16;;5,12;;;kg
;1604.32.00.00;Las demás preparaciones y conservas de pescado: - Sucedáneos del caviar;16;;5,12;;;kg
;16.05;CRUSTÁCEOS, MOLUSCOS Y DEMÁS INVERTEBRADOS ACUÁTICOS, PREPARADOS O CONSERVADOS.;;;;;;
;;PREPARADOS O CONSERVADOS.;;;;;;
;1605.10.00.00;Cangrejos (excepto macruros);16;;5,12;;;kg
;;1605.2 - Camarones, langostinos y demás decápodos Natantia:;;;;;;
;1605.21.00.00;Presentados en envases no herméticos;16;;5,12;;;kg
;1605.29.00.00;Los demás;16;;5,12;;;kg
;1605.30.00.00;Bogavantes;16;;5,12;;;kg
;1605.40.00.00;Los demás crustáceos;16;;5,12;;;kg
;;1605.5 - Moluscos:;;;;;;
;1605.51.00.00;Ostras;16;;5,12;;;kg
;1605.52.00.00;Vieiras, volandeiras y demás moluscos de la familia Pectinidae;16;;5,12;;;kg
;1605.53.00.00;Mejillones;16;;5,12;;;kg
;1605.54.00.00;Jibias (sepias)*, globitos, calamares y potas;16;;5,12;;;kg
;1605.55.00.00;Pulpos;16;;5,12;;;kg
;1605.56.00.00;Almejas, berberechos y arcas;16;;5,12;;;kg
;1605.57.00.00;Abulones u orejas de mar;16;;5,12;;;kg
;1605.58.00.00;Caracoles, excepto los de mar;16;;5,12;;;kg
;1605.59.00.00;Los demás;16;;5,12;;;kg
;;1605.6 - Los demás invertebrados acuáticos:;;;;;;
;1605.61.00.00;Pepinos de mar;16;;5,12;;;kg
;1605.62.00.00;Erizos de mar;16;;5,12;;;kg
;1605.63.00.00;Medusas;16;;5,12;;;kg
;1605.69.00.00;Los demás;16;;5,12;;;kg
;;CAPÍTULO 17;;;;;;
;;AZÚCARES Y ARTÍCULOS DE CONFITERÍA;;;;;;
;;Nota.;;;;;;
;;1. Este Capítulo no comprende:;;;;;;
;;"a) los artículos de confitería que contengan cacao (partida 18.06);";;;;;;
;;"b) los azúcares químicamente puros (excepto la sacarosa, lactosa, maltosa, glucosa y fructosa (levulosa)) y demás productos de la partida 29.40;";;;;;;
;;c) los medicamentos y demás productos del Capítulo 30.;;;;;;
;;Notas de subpartida.;;;;;;
;;1. En las subpartidas 1701.12, 1701.13 y 1701.14, se entiende por azúcar en bruto, el que contenga en peso, calculado sobre producto seco, un porcentaje;;;;;;
;;de sacarosa correspondiente a una lectura en el polarímetro inferior a 99,5 °.;;;;;;
;;2. La subpartida 1701.13 comprende solamente el azúcar de caña, obtenida sin centrifugación, con un contenido de sacarosa en peso, en estado seco,;;;;;;
;;correspondiente a una lectura polarimétrica superior o igual a 69 º pero inferior a 93 º. El producto contiene solamente microcristales anhédricos;;;;;;
;;naturales, de forma irregular, invisibles a simple vista, rodeados por residuos de melaza y demás constituyentes del azúcar de caña.;;;;;;
;17.01;AZÚCAR DE CAÑA O DE REMOLACHA Y SACAROSA QUÍMICAMENTE PURA, EN ESTADO SÓLIDO.;;;;;;
;;PURA, EN ESTADO SÓLIDO.;;;;;;
;;1701.1 - Azúcar en bruto sin adición de aromatizante ni colorante:;;;;;;
;1701.12.00.00;De remolacha;16;20E;3,5,8;;;kg
;1701.13.00;- - Azúcar de caña mencionado en la Nota 2 de subpartida de este;;;;;;
;;Capítulo:;;;;;;
;1701.13.00.10;Azúcar de caña mencionado en la Nota 2 de subpartida de este - Acondicionado para la venta al por menor;20E;;3,5,8;14;;kg
;1701.13.00.90;Azúcar de caña mencionado en la Nota 2 de subpartida de este - Las demás;20E;;3,5,8;14;;kg
;1701.14.00;- - Los demás azúcares de caña:;;;;;;
;1701.14.00.10;Los demás azúcares de caña: - Chancaca (panela, raspadura);20E;;3,5,8;14;;kg
;1701.14.00.2;- - - Que contenga en peso en estado seco, un porcentaje de sacarosa;;;;;;
;;correspondienteaunalecturaenelpolarímetrosuperioroiguala99°e;;;;;;
;;inferior a 99,5°:;;;;;;
;1701.14.00.21;Los demás azúcares de caña: - Que contenga en peso en estado seco, un porcentaje de sacarosa - Acondicionado para la venta al por menor;20E;;3,5,8;14;;kg
;1701.14.00.29;Los demás azúcares de caña: - Que contenga en peso en estado seco, un porcentaje de sacarosa - Las demás;20E;;3,5,8;14;;kg
;1701.14.00.9;- - - Los demás:;;;;;;
;1701.14.00.91;Los demás azúcares de caña: - Los demás: - Acondicionado para la venta al por menor;20E;;3,5,8;14;;kg
;1701.14.00.99;Los demás azúcares de caña: - Los demás: - Las demás;20E;;3,5,8;14;;kg
;;1701.9 - Los demás:;;;;;;
;1701.91.00;- - Con adición de aromatizante o colorante:;;;;;;
;1701.91.00.10;Con adición de aromatizante o colorante: - Acondicionado para la venta al por menor;16;20E;3,5,8;;;kg
;1701.91.00.90;Con adición de aromatizante o colorante: - Las demás;16;20E;3,5,8;;;kg
;1701.99.00;- - Los demás:;;;;;;
;1701.99.00.10;Los demás: - Sacarosa químicamente pura;16;20E;3,5;;;kg
;1701.99.00.9;- - - Los demás:;;;;;;
;1701.99.00.91;Los demás: - Los demás: - Acondicionado para la venta al por menor;16;20E;3,5,8;;;kg
;1701.99.00.99;Los demás: - Los demás: - Las demás;16;20E;3,5,8;;;kg
;17.02;"LOS DEMÁS AZÚCARES, INCLUIDAS LA LACTOSA, MALTOSA, GLUCOSA Y FRUCTOSA (LEVULOSA) QUÍMICAMENTE PURAS, EN ESTADO SÓLIDO; JARABE DE AZÚCAR SIN ADICIÓN DE AROMATIZANTE NI COLORANTE; SUCEDÁNEOS DE LA MIEL, INCLUSO MEZCLADOS CON MIEL NATURAL; AZÚCAR Y MELAZA CARAMELIZADOS.";;;;;;
;;"YFRUCTOSA(LEVULOSA)QUÍMICAMENTEPURAS, ENESTADOSÓLIDO;";;;;;;
;;"JARABE DEAZÚCAR SINADICIÓN DEAROMATIZANTENICOLORANTE;";;;;;;
;;"SUCEDÁNEOS DELAMIEL, INCLUSOMEZCLADOS CONMIELNATURAL;";;;;;;
;;AZÚCAR Y MELAZA CARAMELIZADOS.;;;;;;
;;1702.1 - Lactosa y jarabe de lactosa:;;;;;;
;1702.11.00.00;Con un contenido de lactosa superior o igual al 99% en peso, expresado en;;;;;;
;;lactosa anhidra, calculado sobre producto seco 16 15E 3 kg;;;;;;
;1702.19.00;- - Los demás:;;;;;;
;1702.19.00.10;Los demás: - Lactosa;16;;2E;;;kg
;1702.19.00.20;Los demás: - Jarabe de lactosa;16;15E;5;;;kg
;1702.20.00.00;Azúcar y jarabe de arce («maple»);16;15E;5;;;kg
;1702.30;- Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa,;;;;;;
;;sobre producto seco, inferior al 20% en peso:;;;;;;
;1702.30.1;- - Glucosa:;;;;;;
;1702.30.11;- - - Químicamente pura:;;;;;;
;1702.30.11.10;Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa, - Glucosa: - Químicamente pura: - Con un contenido de glucosa superior o igual al 99% en peso,;;;;;;
;;expresado en glucosa anhidra, calculado sobre producto seco;;;;;;
;;(Dextrosa) 16 2E kg;;;;;;
;1702.30.11.90;Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa, - Glucosa: - Químicamente pura: - Las demás;16;20E;5;;;kg
;1702.30.19.00;Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa, - Glucosa: - Las demás;16;20E;5;;;kg
;1702.30.20.00;Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa, - Jarabe de glucosa;16;2E;5;;;kg
;1702.40;- Glucosa y jarabe de glucosa, con un contenido de fructosa sobre producto seco;;;;;;
;;superior o igual al 20% pero inferior al 50%, en peso, excepto el azúcar;;;;;;
;;invertido:;;;;;;
;1702.40.10.00;Glucosa y jarabe de glucosa, con un contenido de fructosa sobre producto seco - Glucosa;16;20E;5;;;kg
;1702.40.20.00;Glucosa y jarabe de glucosa, con un contenido de fructosa sobre producto seco - Jarabe de glucosa;16;2E;5;;;kg
;1702.50.00.00;Fructosa químicamente pura;16;;2E;;;kg
;1702.60;- Lasdemásfructosasyjarabedefructosa, conuncontenidodefructosasobre;;;;;;
;;producto seco superior al 50% en peso, excepto el azúcar invertido:;;;;;;
;1702.60.10.00;Las demás fructosas y jarabe de fructosa, con un contenido de fructosa sobre - Fructosas;16;15E;5;;;kg
;1702.60.20.00;Las demás fructosas y jarabe de fructosa, con un contenido de fructosa sobre - Jarabe de fructosa;16;15E;5;;;kg
;1702.90.00;- Losdemás, incluidoelazúcarinvertidoydemásazúcaresyjarabesdeazúcar,;;;;;;
;;con un contenido de fructosa sobre producto seco de 50% en peso:;;;;;;
;1702.90.00.10;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Sucedáneos de la miel, incluso mezclados con miel natural;16;20E;5;;;kg
;1702.90.00.20;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Azúcar y melaza caramelizados;16;20E;5;;;kg
;1702.90.00.30;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Azúcares con adición de aromatizante o colorante;16;2E;5;;;kg
;1702.90.00.40;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Los demás jarabes;16;20E;5;;;kg
;1702.90.00.50;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Azúcar invertido;16;;10E;;;kg
;1702.90.00.60;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Maltodextrina (dextrimaltosa);16;;2E;;;kg
;1702.90.00.70;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Maltosa;16;;10E;;;kg
;1702.90.00.90;Los demás, incluido el azúcar invertido y demás azúcares y jarabes de azúcar, - Los demás;16;10E;3;;;kg
;17.03;MELAZA PROCEDENTE DE LA EXTRACCIÓN O DEL REFINADO DEL AZÚCAR.;;;;;;
;;AZÚCAR.;;;;;;
;1703.10.00.00;Melaza de caña;16;15E;5;;;kg
;1703.90.00.00;Las demás;16;15E;5;;;kg
;17.04;ARTÍCULOS DE CONFITERÍA SIN CACAO (INCLUIDO EL CHOCOLATE BLANCO).;;;;;;
;;BLANCO).;;;;;;
;1704.10.00.00;Chicles y demás gomas de mascar, incluso recubiertos de azúcar;20;;5,12;;;kg
;1704.90;- Los demás:;;;;;;
;1704.90.10.00;Los demás: - Chocolate blanco;20;;5,12;;;kg
;1704.90.20.00;Los demás: - Bombones, caramelos, confites y pastillas;20;;5,12;;;kg
;1704.90.90.00;Los demás: - Los demás;20;;5,12;;;kg
;;CAPÍTULO 18;;;;;;
;;CACAO Y SUS PREPARACIONES;;;;;;
;;Notas.;;;;;;
;;1. Este Capítulo no comprende:;;;;;;
;;a) las preparaciones alimenticias que contengan una proporción superior al 20 % en peso de embutidos, carne, despojos, sangre, insectos, pescado o de;;;;;;
;;"crustáceos, moluscos o demás invertebrados acuáticos, o de una combinación de estos productos (Capítulo 16);";;;;;;
;;b) las preparaciones de las partidas 04.03, 19.01, 19.02, 19.04, 19.05, 21.05, 22.02, 22.08, 30.03 o 30.04.;;;;;;
;;2. La partida 18.06 comprende los artículos de confitería que contengan cacao y, salvo lo dispuesto en la Nota 1 de este Capítulo, las demás preparaciones;;;;;;
;;alimenticias que contengan cacao.;;;;;;
;;Nota Complementaria.;;;;;;
;;1. En la subpartida 1801.00.00.11, la expresión «para siembra» comprende solamente los productos considerados como tales por la autoridad nacional;;;;;;
;;competente.;;;;;;
;18.02;CÁSCARA, PELÍCULAS Y DEMÁS RESIDUOS DE CACAO.;;;;;;
;18.03;PASTA DE CACAO, INCLUSO DESGRASADA.;;;;;;
;18.01;CACAO EN GRANO, ENTERO O PARTIDO, CRUDO O TOSTADO.;;;;;;
;1803.10.00.00;Sin desgrasar;12;15E;5;;;kg
;1803.20.00.00;Desgrasada total o parcialmente;12;15E;5;;;kg
;18.04;MANTECA, GRASA Y ACEITE DE CACAO.;;;;;;
;1804.00.00.00;MANTECA, GRASA Y ACEITE DE CACAO.;12;15E;3,5;;;kg
;18.05;CACAO EN POLVO SIN ADICIÓN DE AZÚCAR NI OTRO EDULCORANTE. 14 24E 3,5 kg;;;;;;
;1805.00.00.00;CACAO EN POLVO SIN ADICIÓN DE AZÚCAR NI OTRO;;;;;;
;;EDULCORANTE. 14 24E 3,5 kg;;;;;;
;18.06;CHOCOLATE Y DEMÁS PREPARACIONES ALIMENTICIAS QUE CONTENGAN CACAO.;;;;;;
;;CONTENGAN CACAO.;;;;;;
;1806.10.00.00;Cacao en polvo con adición de azúcar u otro edulcorante;18;24E;5,12;;;kg
;1806.20.00.00;Las demás preparaciones, en bloques, tabletas o barras con peso superior a;;;2;;;
;;kg o en forma líquida, pastosa o en polvo, gránulos o formas similares, en;;;;;;
;;recipientes o en envases inmediatos, con un contenido superior a 2 kg;;;;;;
;;18 24E 5,12 kg;;;;;;
;;1806.3 - Los demás, en bloques, tabletas o barras:;;;;;;
;1806.31;- - Rellenos:;;;;;;
;1806.31.10.00;Rellenos: - Chocolate;20;24E;5,12;;;kg
;1806.31.20.00;Rellenos: - Las demás preparaciones;20;24E;5,12;;;kg
;1806.32;- - Sin rellenar:;;;;;;
;1806.32.10.00;Sin rellenar: - Chocolate;20;24E;5,12;;;kg
;1806.32.20.00;Sin rellenar: - Las demás preparaciones;20;24E;5,12;;;kg
;1806.90.00.00;Los demás;20;24E;5,12;;;kg
;;CAPÍTULO 19;;;;;;
;;"PREPARACIONES A BASE DE CEREALES, HARINA, ALMIDÓN, FÉCULA O LECHE; PRODUCTOS DE PASTELERÍA";;;;;;
;;Notas.;;;;;;
;;1. Este Capítulo no comprende:;;;;;;
;;a) las preparaciones alimenticias que contengan una proporción superior al 20 % en peso de embutidos, carne, despojos, sangre, insectos, pescado o;;;;;;
;;de crustáceos, moluscos o demás invertebrados acuáticos, o de una combinación de estos productos (Capítulo 16), excepto los productos rellenos de;;;;;;
;;"la partida 19.02;";;;;;;
;;"b) los productos a base de harina, almidón o fécula (galletas, etc.) especialmente preparados para la alimentación de los animales (partida 23.09);";;;;;;
;;c) los medicamentos y demás productos del Capítulo 30.;;;;;;
;;2. En la partida 19.01, se entiende por:;;;;;;
;;"a) grañones, los grañones de cereales del Capítulo 11;";;;;;;
;;b) harina y sémola:;;;;;;
;;"1) la harina y sémola de cereales del Capítulo 11;";;;;;;
;;2) la harina, sémola y polvo, de origen vegetal, de cualquier Capítulo, excepto la harina, sémola y polvo de hortalizas secas (partida 07.12),;;;;;;
;;de papa (patata)* (partida 11.05) o de hortalizas de vaina secas (partida 11.06).;;;;;;
;;3. La partida 19.04 no comprende las preparaciones con un contenido de cacao superior al 6 % en peso calculado sobre una base totalmente desgrasada, ni;;;;;;
;;las recubiertas totalmente de chocolate o demás preparaciones alimenticias que contengan cacao de la partida 18.06 (partida 18.06).;;;;;;
;;4. En la partida 19.04, la expresión preparados de otro modo significa que los cereales se han sometido a un tratamiento o a una preparación más avanzados;;;;;;
