pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
38;1501.90.00.00;- Las demás;8;;5,6;;;kg
38;15.02;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA,;;;;;;
38;;EXCEPTO LAS DE LA PARTIDA 15.03.;;;;;;
38;1502.10;- Sebo:;;;;;;
38;1502.10.1;- - Bovino:;;;;;;
38;1502.10.11.00;- - - En bruto;6;;5,6;;;kg
38;1502.10.12.00;- - - Fundido (incluido el «primer jugo»);6;;5,6;;;kg
38;1502.10.19.00;- - - Los demás;6;;5,6;;;kg
39;1502.10.90.00;- - Los demás;6;;5,6;;;kg
39;1502.90.00.00;- Las demás;6;15E;5,6;;;kg
39;1503.00.00.00;ESTEARINASOLAR,ACEITEDEMANTECADECERDO,OLEOESTEARINA,;;;;;;
39;;OLEOMARGARINAYACEITEDESEBO,SINEMULSIONAR,MEZCLARNI;;;;;;
39;;PREPARAR DE OTRO MODO. 8 15E kg;;;;;;
39;15.04;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE;;;;;;
39;;MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR;;;;;;
39;;QUÍMICAMENTE.;;;;;;
39;1504.10;- Aceites de hígado de pescado y sus fracciones:;;;;;;
39;1504.10.1;- - De bacalao:;;;;;;
39;1504.10.11.00;- - - Aceite en bruto;4;15E;3,5;;;kg
39;1504.10.19;- - - Los demás:;;;;;;
39;1504.10.19.10;- - - - Presentado en envases acondicionados para la venta al por;;;;;;
39;;menor 4 15E 12 kg;;;;;;
39;1504.10.19.90;- - - - Los demás;4;15E;3,5;;;kg
39;1504.10.90;- - Los demás:;;;;;;
39;1504.10.90.10;- - - En bruto;10;;5;;;kg
39;1504.10.90.9;- - - Los demás:;;;;;;
39;1504.10.90.91;- - - - Presentado en envases acondicionados para la venta al por;;;;;;
39;;menor 10 12 kg;;;;;;
39;1504.10.90.99;- - - - Los demás;10;;3,5;;;kg
39;1504.20.00.00;- Grasas y aceites de pescado y sus fracciones, excepto los aceites de hígado;10;2E;5;;;kg
39;1504.30.00.00;- Grasas y aceites de mamíferos marinos y sus fracciones;10;;5;;;kg
39;1505.00;GRASA DE LANA Y SUSTANCIAS GRASAS DERIVADAS, INCLUIDA LA;;;;;;
39;;LANOLINA.;;;;;;
39;1505.00.10.00;- Lanolina;8;;;;;kg
39;1505.00.90.00;- Las demás;6;;;;;kg
39;1506.00.00.00;LAS DEMÁS GRASAS Y ACEITES ANIMALES, Y SUS FRACCIONES,;;;;;;
39;;INCLUSO REFINADOS, PERO SIN MODIFICAR;;;;;;
39;;QUÍMICAMENTE. 6 15E 5 kg;;;;;;
39;15.07;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO,;;;;;;
39;;PERO SIN MODIFICAR QUÍMICAMENTE.;;;;;;
39;1507.10.00.00;- Aceite en bruto, incluso desgomado;10;20E;5,8;14;;kg
39;1507.90;- Los demás:;;;;;;
39;1507.90.1;- - Refinado:;;;;;;
39;1507.90.11.00;- - - En envases con capacidad inferior o igual a 5 ℓ;12;20E;5,8,12;14;;kg
39;1507.90.19.00;- - - Los demás;12;20E;5,8,12;14;;kg
39;1507.90.90.00;- - Los demás;10;20E;5,8,12;14;;kg
39;15.08;ACEITE DE MANÍ (CACAHUATE, CACAHUETE)* Y SUS FRACCIONES,;;;;;;
39;;INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE.;;;;;;
39;1508.10.00.00;- Aceite en bruto;10;20E;5;;;kg
39;1508.90.00.00;- Los demás;12;20E;5,12;;;kg
39;15.09;ACEITEDEOLIVAYSUSFRACCIONES,INCLUSOREFINADO,PEROSIN;;;;;;
39;;MODIFICAR QUÍMICAMENTE.;;;;;;
39;1509.20.00;- Aceite de oliva virgen extra:;;;;;;
39;1509.20.00.10;- - En envases con capacidad inferior o igual a 5 ℓ;10;;5,12;;;kg
39;1509.20.00.90;- - Los demás;10;;5,12;;;kg
39;1509.30.00;- Aceite de oliva virgen:;;;;;;
39;1509.30.00.10;- - En envases con capacidad inferior o igual a 5 ℓ;10;;5,12;;;kg
39;1509.30.00.90;- - Los demás;10;;5,12;;;kg
39;1509.40.00;- Los demás aceites de oliva vírgenes:;;;;;;
39;1509.40.00.10;- - En envases con capacidad inferior o igual a 5 ℓ;10;;5,12;;;kg
39;1509.40.00.90;- - Los demás;10;;5,12;;;kg
39;1509.90;- Los demás:;;;;;;
39;1509.90.10;- - Refinado:;;;;;;
39;1509.90.10.10;- - - En envases con capacidad inferior o igual a 5 ℓ;10;;5,12;;;kg
39;1509.90.10.90;- - - Los demás;10;;5,12;;;kg
39;1509.90.90.00;- - Los demás;10;;5,12;;;kg
39;15.10;LOS DEMÁS ACEITES Y SUS FRACCIONES OBTENIDOS;;;;;;
39;;EXCLUSIVAMENTE DE ACEITUNA, INCLUSO REFINADOS, PERO SIN;;;;;;
39;;MODIFICAR QUÍMICAMENTE, Y MEZCLAS DE ESTOS ACEITES O;;;;;;
39;;FRACCIONES CON LOS ACEITES O FRACCIONES DE LA PARTIDA 15.09.;;;;;;
39;1510.10.00.00;- Aceite de orujo de oliva en bruto;10;;5,8;;;kg
39;1510.90.00.00;- Los demás;10;;5,8;;;kg
39;15.11;ACEITEDEPALMAYSUSFRACCIONES,INCLUSOREFINADO,PEROSIN;;;;;;
39;;MODIFICAR QUÍMICAMENTE.;;;;;;
39;1511.10.00.00;- Aceite en bruto;10;20E;5,8;;;kg
39;1511.90.00.00;- Los demás;10;20E;5,8,9,12;;;kg
39;15.12;ACEITES DE GIRASOL, CÁRTAMO O ALGODÓN, Y SUS FRACCIONES,;;;;;;
39;;INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE.;;;;;;
40;;1512.1 - Aceites de girasol o cártamo, y sus fracciones:;;;;;;
40;1512.11;- - Aceites en bruto:;;;;;;
40;1512.11.10.00;- - - De girasol;10;20E;5,8;;;kg
40;1512.11.20.00;- - - De cártamo;10;20E;5,8;;;kg
40;1512.19;- - Los demás:;;;;;;
40;1512.19.1;- - - De girasol:;;;;;;
40;1512.19.11.00;- - - - Refinado, en envases con capacidad inferior o igual a 5 ℓ;12;20E;5,8,12;;;kg
40;1512.19.19.00;- - - - Los demás;12;20E;5,8,12;;;kg
40;1512.19.20;- - - De cártamo:;;;;;;
40;1512.19.20.10;- - - - En envases con capacidad inferior o igual a 5 ℓ;10;;5,8,12;;;kg
40;1512.19.20.90;- - - - Los demás;10;20E;5,8,12;;;kg
40;;1512.2 - Aceite de algodón y sus fracciones:;;;;;;
40;1512.21.00.00;- - Aceite en bruto, incluso sin gosipol;10;20E;5,8;;;kg
40;1512.29;- - Los demás:;;;;;;
40;1512.29.10;- - - Refinado:;;;;;;
40;1512.29.10.10;- - - - En envases con capacidad inferior o igual a 5 ℓ;10;20E;5,8;;;kg
40;1512.29.10.90;- - - - Los demás;10;20E;5,8;;;kg
40;1512.29.90.00;- - - Los demás;10;20E;5,8;;;kg
40;15.13;ACEITESDECOCO(DECOPRA),DEALMENDRADEPALMA(PALMISTE)*;;;;;;
40;;O DE BABASÚ, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN;;;;;;
40;;MODIFICAR QUÍMICAMENTE.;;;;;;
40;;1513.1 - Aceite de coco (de copra) y sus fracciones:;;;;;;
40;1513.11.00.00;- - Aceite en bruto;10;20E;5,8;;;kg
40;1513.19.00.00;- - Los demás;10;20E;5,8,12;;;kg
40;;1513.2 - Aceites de almendra de palma (palmiste)* o de babasú, y sus fracciones:;;;;;;
40;1513.21;- - Aceites en bruto:;;;;;;
40;1513.21.10.00;- - - De almendra de palma (palmiste)*;10;20E;5,8;14;;kg
40;1513.21.20.00;- - - De babasú;10;;5,8;;;kg
40;1513.29;- - Los demás:;;;;;;
40;1513.29.10.00;- - - De almendra de palma (palmiste)*;10;20E;5,8;;;kg
40;1513.29.20.00;- - - De babasú;10;;5,8;;;kg
40;15.14;ACEITES DE NABO (DE NABINA), COLZA O MOSTAZA, Y SUS;;;;;;
40;;FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR;;;;;;
40;;QUÍMICAMENTE.;;;;;;
40;;1514.1 - Aceitesdenabo(denabina)odecolzaconbajocontenidodeácidoerúcicoy;;;;;;
40;;sus fracciones:;;;;;;
40;1514.11.00.00;- - Aceites en bruto;10;20E;5;;;kg
40;1514.19;- - Los demás:;;;;;;
40;1514.19.10;- - - Refinados:;;;;;;
40;1514.19.10.10;- - - - En envases con capacidad inferior o igual a 5 ℓ;10;;5;;;kg
40;1514.19.10.90;- - - - Los demás;10;20E;5;;;kg
40;1514.19.90.00;- - - Los demás;10;;5;;;kg
40;;1514.9 - Los demás:;;;;;;
40;1514.91.00.00;- - Aceites en bruto;10;20E;5;;;kg
40;1514.99;- - Los demás:;;;;;;
40;1514.99.10.00;- - - Refinados;10;20E;5;;;kg
40;1514.99.90.00;- - - Los demás;10;20E;5;;;kg
40;15.15;LASDEMÁSGRASASYACEITES,VEGETALES,(INCLUIDOELACEITEDE;;;;;;
40;;JOJOBA) O DE ORIGEN MICROBIANO, FIJOS, Y SUS FRACCIONES,;;;;;;
40;;INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE.;;;;;;
40;;1515.1 - Aceite de lino (de linaza) y sus fracciones:;;;;;;
40;1515.11.00.00;- - Aceite en bruto;10;;5;;;kg
40;1515.19.00.00;- - Los demás;10;;5;;;kg
40;;1515.2 - Aceite de maíz y sus fracciones:;;;;;;
40;1515.21.00.00;- - Aceite en bruto;10;20E;5,8;;;kg
40;1515.29;- - Los demás:;;;;;;
40;1515.29.10.00;- - - Refinado, en envases con capacidad inferior o igual a 5 ℓ;10;20E;5,8,12;;;kg
40;1515.29.90.00;- - - Los demás;10;20E;5,8,12;;;kg
40;1515.30.00.00;- Aceite de ricino y sus fracciones;10;;5;;;kg
40;1515.50.00.00;- Aceite de sésamo (ajonjolí) y sus fracciones;10;20E;5,8,12;;;kg
40;1515.60.00.00;- Grasas y aceites, de origen microbiano, y sus fracciones;10;;5;;;kg
40;1515.90;- Los demás:;;;;;;
40;1515.90.10.00;- - Aceite de jojoba y sus fracciones;10;;5;;;kg
40;1515.90.2;- - Aceite de tung:;;;;;;
40;1515.90.21.00;- - - En bruto;10;;5;;;kg
40;1515.90.22.00;- - - Refinado;10;;5;;;kg
41;1515.90.90.00;- - Los demás;10;;5;;;kg
41;15.16;GRASAS Y ACEITES, ANIMALES, VEGETALES O DE ORIGEN;;;;;;
41;;MICROBIANO, Y SUS FRACCIONES, PARCIAL O TOTALMENTE;;;;;;
41;;HIDROGENADOS, INTERESTERIFICADOS, REESTERIFICADOS O;;;;;;
41;;ELAIDINIZADOS,INCLUSOREFINADOS,PEROSINPREPARARDEOTRO;;;;;;
41;;MODO.;;;;;;
41;1516.10.00.00;- Grasas y aceites, animales, y sus fracciones;10;;5,6;;;kg
41;1516.20.00.00;- Grasas y aceites, vegetales, y sus fracciones;10;20E;5;;;kg
41;1516.30.00.00;- Grasas y aceites, de origen microbiano, y sus fracciones;10;;5;;;kg
41;15.17;"MARGARINA;MEZCLASOPREPARACIONESALIMENTICIASDEGRASAS";;;;;;
41;;OACEITES,ANIMALES,VEGETALESODEORIGENMICROBIANO,ODE;;;;;;
41;;FRACCIONESDEDIFERENTESGRASASOACEITES,DEESTECAPÍTULO,;;;;;;
41;;EXCEPTOLASGRASASYACEITES,ALIMENTICIOSOSUSFRACCIONES,;;;;;;
41;;DE LA PARTIDA 15.16.;;;;;;
41;1517.10.00.00;- Margarina, excepto la margarina líquida;12;20E;5,9,12;;;kg
41;1517.90;- Las demás:;;;;;;
41;1517.90.10.00;- - Mezclas de aceites refinados, en envases con capacidad inferior o igual a 5;ℓ;;;;;
41;;12 20E 5,12 kg;;;;;;
41;1517.90.90.00;- - Las demás;12;20E;5,12;;;kg
41;1518.00;GRASAS Y ACEITES, ANIMALES, VEGETALES O DE ORIGEN;;;;;;
41;;MICROBIANO, Y SUS FRACCIONES, COCIDOS, OXIDADOS,;;;;;;
41;;DESHIDRATADOS, SULFURADOS, SOPLADOS, POLIMERIZADOS POR;;;;;;
41;;CALOR EN VACÍO O ATMÓSFERA INERTE («ESTANDOLIZADOS»), O;;;;;;
41;;MODIFICADOS QUÍMICAMENTEDEOTRAFORMA,EXCEPTOLOSDELA;;;;;;
41;;"PARTIDA 15.16; MEZCLAS O PREPARACIONES NO ALIMENTICIAS DE";;;;;;
41;;GRASAS O DE ACEITES, ANIMALES, VEGETALES O DE ORIGEN;;;;;;
41;;MICROBIANO,ODEFRACCIONESDEDIFERENTESGRASASOACEITES,;;;;;;
41;;DE ESTE CAPÍTULO, NO EXPRESADAS NI COMPRENDIDAS EN OTRA;;;;;;
41;;PARTE.;;;;;;
41;1518.00.10.00;- Aceite vegetal epoxidado;10;;5,8;;;kg
41;1518.00.90;- Los demás:;;;;;;
41;1518.00.90.10;- - Linoxina;10;;8;;;kg
41;1518.00.90.90;- - Los demás;10;;5,8;;;kg
41;1520.00;"GLICEROL EN BRUTO; AGUAS Y LEJÍAS GLICERINOSAS.";;;;;;
41;1520.00.10.00;- Glicerol en bruto;8;2E;;;;kg
41;1520.00.20.00;- Aguas y lejías glicerinosas;10;;;;;kg
41;15.21;CERAS VEGETALES (EXCEPTO LOS TRIGLICÉRIDOS), CERA DE ABEJAS;;;;;;
41;;O DE OTROS INSECTOS Y ESPERMA DE BALLENA O DE OTROS;;;;;;
41;;CETÁCEOS (ESPERMACETI), INCLUSO REFINADAS O COLOREADAS.;;;;;;
41;1521.10.00.00;- Ceras vegetales;10;2E;;;;kg
41;1521.90;- Las demás:;;;;;;
41;1521.90.1;- - Cera de abeja:;;;;;;
41;1521.90.11.00;- - - En bruto;10;;;;;kg
41;1521.90.19.00;- - - Las demás;10;;;;;kg
41;1521.90.90.00;- - Las demás;10;;;;;kg
41;1522.00.00.00;"DEGRÁS; RESIDUOS PROCEDENTES DEL TRATAMIENTO DE GRASAS";O;;;;;
41;;CERAS, ANIMALES O VEGETALES. 10 5 kg;;;;;;
41;;SECCIÓN IV;;;;;;
41;;"PRODUCTOS DE LAS INDUSTRIAS ALIMENTARIAS; BEBIDAS, LÍQUIDOS ALCOHÓLICOS Y VINAGRE; TABACO Y SUCEDÁNEOS DEL TABACO";;;;;;
41;;"ELABORADOS; PRODUCTOS, INCLUSO CON NICOTINA, DESTINADOS PARA LA INHALACIÓN SIN COMBUSTIÓN; OTROS PRODUCTOS QUE";;;;;;
41;;CONTENGAN NICOTINA DESTINADOS PARA LA ABSORCIÓN DE NICOTINA EN EL CUERPO HUMANO;;;;;;
41;;Nota.;;;;;;
41;;1. En esta Sección, el término «pellets» designa los productos en forma de cilindro, bolita, etc., aglomerados por simple presión o con adición de un;;;;;;
41;;aglutinante en proporción inferior o igual al 3 % en peso.;;;;;;
41;;CAPÍTULO 16;;;;;;
41;;PREPARACIONES DE CARNE, PESCADO, CRUSTÁCEOS, MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS, O DE INSECTOS;;;;;;
41;;Notas.;;;;;;
41;;1. Este Capítulo no comprende la carne, despojos, pescado, crustáceos, moluscos y demás invertebrados acuáticos, así como los insectos, preparados o;;;;;;
41;;conservados por los procedimientos citados en los Capítulos 2 y 3, en la Nota 6 del Capítulo 4 o en la partida 05.04;;;;;;
41;;2. Las preparaciones alimenticias se clasifican en este Capítulo siempre que contengan una proporción superior al 20 % en peso de embutidos, carne,;;;;;;
41;;despojos, sangre, insectos, pescado o de crustáceos, moluscos o demás invertebrados acuáticos, o de una combinación de estos productos. Cuando estas;;;;;;
41;;preparaciones contengan dos o más productos de los mencionados, se clasifican en la partida del Capítulo 16 que corresponda al componente que;;;;;;
41;;predomine en peso. Estas disposiciones no se aplican a los productos rellenos de la partida 19.02 ni a las preparaciones de las partidas 21.03 o 21.04.;;;;;;
41;;Notas de subpartida.;;;;;;
41;;1. En la subpartida 1602.10, se entiende por preparaciones homogeneizadas, las preparaciones de carne, despojos, sangre o de insectos, finamente;;;;;;
41;;homogeneizadas, acondicionadas para la venta al por menor como alimento para lactantes o niños de corta edad o para uso dietético en recipientes con;;;;;;
41;;un contenido de peso neto inferior o igual a 250 g. Para la aplicación de esta definición se hará abstracción, en su caso, de los diversos ingredientes;;;;;;
41;;añadidos a la preparación en pequeña cantidad para sazonar, conservar u otros fines. Estas preparaciones pueden contener pequeñas cantidades de;;;;;;
41;;fragmentos visibles de carne, despojos o de insectos. La subpartida 1602.10 tendrá prioridad sobre las demás subpartidas de la partida 16.02.;;;;;;
41;;2. Los pescados, crustáceos, moluscos y demás invertebrados acuáticos citados en las subpartidas de las partidas 16.04 y 16.05 solo con los nombres;;;;;;
41;;vulgares corresponden a las mismas especies mencionadas en el Capítulo 3 con el mismo nombre.;;;;;;
41;1601.00.00.00;EMBUTIDOSYPRODUCTOSSIMILARESDECARNE,DESPOJOS,SANGRE;;;;;;
41;;"O DE INSECTOS; PREPARACIONES ALIMENTICIAS A BASE DE ESTOS";;;;;;
41;;PRODUCTOS. 16 20E 5,6,9,12 kg;;;;;;
41;16.02;LAS DEMÁS PREPARACIONES Y CONSERVAS DE CARNE, DESPOJOS,;;;;;;
41;;SANGRE O DE INSECTOS.;;;;;;
41;1602.10.00.00;- Preparaciones homogeneizadas;16;20E;5,6,12;;;kg
41;1602.20.00.00;- De hígado de cualquier animal;16;20E;5,6,12;;;kg
41;;1602.3 - De aves de la partida 01.05:;;;;;;
42;1602.31.00.00;- - De pavo (gallipavo);16;20E;5,6,12;;;kg
42;1602.32;- - De aves de la especie Gallus domesticus:;;;;;;
42;1602.32.10.00;- - - Con un contenido de carne o de despojos superior o igual a 57 %;en;;;;;
42;;peso, sin cocer 16 20E 5,6,12 kg;;;;;;
42;1602.32.20.00;- - - Con un contenido de carne o de despojos superior o igual a 57 %;en;;;;;
42;;peso, cocidas 16 20E 5,6,12 kg;;;;;;
42;1602.32.30.00;- - - Conuncontenidodecarneodedespojossuperioroiguala25%pero;;;;;;
42;;inferior a 57 %, en peso 16 20E 5,6,12 kg;;;;;;
42;1602.32.90.00;- - - Las demás;16;20E;5,6,12;;;kg
42;1602.39.00.00;- - Las demás;16;20E;5,6,12;;;kg
42;;1602.4 - De la especie porcina:;;;;;;
42;1602.41.00.00;- - Jamones y trozos de jamón;16;20E;5,6,12;;;kg
42;1602.42.00.00;- - Paletas y trozos de paleta;16;20E;5,6,12;;;kg
42;1602.49.00.00;- - Las demás, incluidas las mezclas;16;20E;5,6,12;;;kg
42;1602.50.00.00;- De la especie bovina;16;20E;5,6,12;;;kg
42;1602.90.00.00;- Las demás, incluidas las preparaciones de sangre de cualquier animal;16;20E;5,6,12;;;kg
42;1603.00.00.00;EXTRACTOS Y JUGOS DE CARNE, PESCADO O DE CRUSTÁCEOS,;;;;;;
42;;MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS. 16 5,12 kg;;;;;;
42;16.04;"PREPARACIONES Y CONSERVAS DE PESCADO; CAVIAR Y SUS";;;;;;
42;;SUCEDÁNEOS PREPARADOS CON HUEVAS DE PESCADO.;;;;;;
42;;1604.1 - Pescado entero o en trozos, excepto el pescado picado:;;;;;;
42;1604.11.00.00;- - Salmones;16;;5,12;;;kg
42;1604.12.00.00;- - Arenques;16;;5,12;;;kg
42;1604.13;- - Sardinas, sardinelas y espadines:;;;;;;
42;1604.13.10.00;- - - Sardinas;16;20E;5,12;;;kg
42;1604.13.90.00;- - - Los demás;16;20E;5,12;;;kg
42;1604.14;- - Atunes, listados y bonitos (Sarda spp.):;;;;;;
42;1604.14.10;- - - Atunes:;;;;;;
42;1604.14.10.10;- - - - Acondicionados para la venta al pormenor en latas o envases;;;;;;
42;;similares 16 20E 5,12 kg;;;;;;
42;1604.14.10.90;- - - - Las demás;16;20E;5,12;;;kg
42;1604.14.20.00;- - - Listados;16;;5,12;;;kg
42;1604.14.30.00;- - - Bonitos;16;;5,12;;;kg
42;1604.15.00.00;- - Caballas;16;;5,12;;;kg
42;1604.16.00.00;- - Anchoas;16;20E;5,12;;;kg
42;1604.17.00.00;- - Anguilas;16;;5,12;;;kg
42;1604.18.00.00;- - Aletas de tiburón;16;;5,12;;;kg
42;1604.19.00.00;- - Los demás;16;;5,12;;;kg
42;1604.20;- Las demás preparaciones y conservas de pescado:;;;;;;
42;1604.20.10.00;- - De atún;16;20E;5,12;;;kg
42;1604.20.20.00;- - De listados;16;;5,12;;;kg
42;1604.20.30.00;- - De sardinas, de sardinelas o de espadines;16;20E;5,12;;;kg
42;1604.20.90.00;- - Las demás;16;;5,12;;;kg
42;;1604.3 - Caviar y sus sucedáneos:;;;;;;
42;1604.31.00.00;- - Caviar;16;;5,12;;;kg
42;1604.32.00.00;- - Sucedáneos del caviar;16;;5,12;;;kg
42;16.05;CRUSTÁCEOS, MOLUSCOS Y DEMÁS INVERTEBRADOS ACUÁTICOS,;;;;;;
42;;PREPARADOS O CONSERVADOS.;;;;;;
42;1605.10.00.00;- Cangrejos (excepto macruros);16;;5,12;;;kg
42;;1605.2 - Camarones, langostinos y demás decápodos Natantia:;;;;;;
42;1605.21.00.00;- - Presentados en envases no herméticos;16;;5,12;;;kg
42;1605.29.00.00;- - Los demás;16;;5,12;;;kg
42;1605.30.00.00;- Bogavantes;16;;5,12;;;kg
42;1605.40.00.00;- Los demás crustáceos;16;;5,12;;;kg
42;;1605.5 - Moluscos:;;;;;;
42;1605.51.00.00;- - Ostras;16;;5,12;;;kg
42;1605.52.00.00;- - Vieiras, volandeiras y demás moluscos de la familia Pectinidae;16;;5,12;;;kg
42;1605.53.00.00;- - Mejillones;16;;5,12;;;kg
42;1605.54.00.00;- - Jibias (sepias)*, globitos, calamares y potas;16;;5,12;;;kg
42;1605.55.00.00;- - Pulpos;16;;5,12;;;kg
42;1605.56.00.00;- - Almejas, berberechos y arcas;16;;5,12;;;kg
42;1605.57.00.00;- - Abulones u orejas de mar;16;;5,12;;;kg
42;1605.58.00.00;- - Caracoles, excepto los de mar;16;;5,12;;;kg
42;1605.59.00.00;- - Los demás;16;;5,12;;;kg
42;;1605.6 - Los demás invertebrados acuáticos:;;;;;;
42;1605.61.00.00;- - Pepinos de mar;16;;5,12;;;kg
42;1605.62.00.00;- - Erizos de mar;16;;5,12;;;kg
43;1605.63.00.00;- - Medusas;16;;5,12;;;kg
43;1605.69.00.00;- - Los demás;16;;5,12;;;kg
43;;CAPÍTULO 17;;;;;;
43;;AZÚCARES Y ARTÍCULOS DE CONFITERÍA;;;;;;
43;;Nota.;;;;;;
43;;1. Este Capítulo no comprende:;;;;;;
43;;"a) los artículos de confitería que contengan cacao (partida 18.06);";;;;;;
43;;"b) los azúcares químicamente puros (excepto la sacarosa, lactosa, maltosa, glucosa y fructosa (levulosa)) y demás productos de la partida 29.40;";;;;;;
43;;c) los medicamentos y demás productos del Capítulo 30.;;;;;;
43;;Notas de subpartida.;;;;;;
43;;1. En las subpartidas 1701.12, 1701.13 y 1701.14, se entiende por azúcar en bruto, el que contenga en peso, calculado sobre producto seco, un porcentaje;;;;;;
43;;de sacarosa correspondiente a una lectura en el polarímetro inferior a 99,5 °.;;;;;;
43;;2. La subpartida 1701.13 comprende solamente el azúcar de caña, obtenida sin centrifugación, con un contenido de sacarosa en peso, en estado seco,;;;;;;
43;;correspondiente a una lectura polarimétrica superior o igual a 69 º pero inferior a 93 º. El producto contiene solamente microcristales anhédricos;;;;;;
43;;naturales, de forma irregular, invisibles a simple vista, rodeados por residuos de melaza y demás constituyentes del azúcar de caña.;;;;;;
43;17.01;AZÚCAR DE CAÑA O DE REMOLACHA Y SACAROSA QUÍMICAMENTE;;;;;;
43;;PURA, EN ESTADO SÓLIDO.;;;;;;
43;;1701.1 - Azúcar en bruto sin adición de aromatizante ni colorante:;;;;;;
43;1701.12.00.00;- - De remolacha;16;20E;3,5,8;;;kg
43;1701.13.00;- - Azúcar de caña mencionado en la Nota 2 de subpartida de este;;;;;;
43;;Capítulo:;;;;;;
43;1701.13.00.10;- - - Acondicionado para la venta al por menor;16;20E;3,5,8;14;;kg
43;1701.13.00.90;- - - Las demás;16;20E;3,5,8;14;;kg
43;1701.14.00;- - Los demás azúcares de caña:;;;;;;
43;1701.14.00.10;- - - Chancaca (panela, raspadura);16;20E;3,5,8;14;;kg
43;1701.14.00.2;- - - Que contenga en peso en estado seco, un porcentaje de sacarosa;;;;;;
43;;correspondienteaunalecturaenelpolarímetrosuperioroiguala99°e;;;;;;
43;;inferior a 99,5°:;;;;;;
43;1701.14.00.21;- - - - Acondicionado para la venta al por menor;16;20E;3,5,8;14;;kg
43;1701.14.00.29;- - - - Las demás;16;20E;3,5,8;14;;kg
43;1701.14.00.9;- - - Los demás:;;;;;;
43;1701.14.00.91;- - - - Acondicionado para la venta al por menor;16;20E;3,5,8;14;;kg
43;1701.14.00.99;- - - - Las demás;16;20E;3,5,8;14;;kg
43;;1701.9 - Los demás:;;;;;;
43;1701.91.00;- - Con adición de aromatizante o colorante:;;;;;;
43;1701.91.00.10;- - - Acondicionado para la venta al por menor;16;20E;3,5,8;;;kg
43;1701.91.00.90;- - - Las demás;16;20E;3,5,8;;;kg
43;1701.99.00;- - Los demás:;;;;;;
43;1701.99.00.10;- - - Sacarosa químicamente pura;16;20E;3,5;;;kg
43;1701.99.00.9;- - - Los demás:;;;;;;
43;1701.99.00.91;- - - - Acondicionado para la venta al por menor;16;20E;3,5,8;;;kg
43;1701.99.00.99;- - - - Las demás;16;20E;3,5,8;;;kg
43;17.02;LOSDEMÁSAZÚCARES,INCLUIDASLALACTOSA,MALTOSA,GLUCOSA;;;;;;
43;;"YFRUCTOSA(LEVULOSA)QUÍMICAMENTEPURAS,ENESTADOSÓLIDO;";;;;;;
43;;"JARABEDEAZÚCARSINADICIÓNDEAROMATIZANTENICOLORANTE;";;;;;;
43;;"SUCEDÁNEOS DELAMIEL,INCLUSOMEZCLADOSCONMIELNATURAL;";;;;;;
43;;AZÚCAR Y MELAZA CARAMELIZADOS.;;;;;;
43;;1702.1 - Lactosa y jarabe de lactosa:;;;;;;
43;1702.11.00.00;- - Conuncontenidodelactosasuperioroigualal99%enpeso,expresadoen;;;;;;
43;;lactosa anhidra, calculado sobre producto seco 16 15E 3 kg;;;;;;
43;1702.19.00;- - Los demás:;;;;;;
43;1702.19.00.10;- - - Lactosa;16;2E;;;;kg
43;1702.19.00.20;- - - Jarabe de lactosa;16;15E;5;;;kg
43;1702.20.00.00;- Azúcar y jarabe de arce («maple»);16;15E;5;;;kg
43;1702.30;- Glucosa y jarabe de glucosa, sin fructosa o con un contenido de fructosa,;;;;;;
43;;sobre producto seco, inferior al 20% en peso:;;;;;;
43;1702.30.1;- - Glucosa:;;;;;;
43;1702.30.11;- - - Químicamente pura:;;;;;;
43;1702.30.11.10;- - - - Con un contenido de glucosa superior o igual al 99% en peso,;;;;;;
